ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,WCPA Forms,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global
899798,simple,0776,,Smije?na majica too much bacon,-1,0,visible,Smije?na majica,"Ako tra?ite nacin da razbijete monotoniju, Smije?na majica too much bacon je ono ?to trebate. Savr?en spoj humora i originalnosti koji ce svakoga nasmijati do suza.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2017/03/that_s_too_much_bacon.jpg,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
900446,simple,0777,,Smije?na majica jutarnji macak,-1,0,visible,Smije?na majica,"?elite poklon koji ce biti hit veceri? Smije?na majica jutarnji macak je zabavan, moderan i ba? ono ?to trebate da zacinite svaku situaciju.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2017/03/trenutno_kujem_na_rt_za_jutranjega_ma_ka.jpg,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
901537,simple,0778,,Smije?na majica previ?e slanine,-1,0,visible,Smije?na majica,Dosta vam je dosadnih poklona? Poklonite ne?to ?to se istice! Smije?na majica previ?e slanine je kreativan i ?aljiv odabir za ljude sa stilom i humorom.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2017/03/uh_to_je_pa_preve_slanine.jpg,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
902181,simple,0779,,Smije?na majica brinem za djecu,-1,0,visible,Smije?na majica,?elite poklon koji ce izazvati salve smijeha? Smije?na majica brinem za djecu ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito u?ivanje!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2017/03/ve_krat_me_skrbi_za_moje_otroke.jpg,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
903045,simple,0780,,Smije?na majica nedu?ne biljke,-1,0,visible,Smije?na majica,"?elite poklon koji ce biti hit veceri? Smije?na majica nedu?ne biljke je zabavan, moderan i ba? ono ?to trebate da zacinite svaku situaciju.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2017/03/vsak_dan_je_na_tiso_e_nedol_nih_rastlin_umorjenih.jpg,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
903910,simple,0781,,Smije?na majica bears will kill you,-1,0,visible,Smije?na majica,Izmamite osmijehe i odu?evljenje uz Smije?na majica bears will kill you. Ovaj ?aljivi proizvod pravi je odabir za svakog tko cijeni dobru ?alu i originalnost!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2017/03/what_doesnt_kill_you_makes_you_stronger.jpg,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
904780,simple,0782,,Smije?na majica znanstvena istra?ivanja - nisi slijep,-1,0,visible,Smije?na majica,"?elite poklon koji ce biti hit veceri? Smije?na majica znanstvena istra?ivanja - nisi slijep je zabavan, moderan i ba? ono ?to trebate da zacinite svaku situaciju.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2017/03/znanstvena-raziskava-nisi-slep.png,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
905648,simple,0783,,Smije?na majica ?ena mog mu?a je carica,-1,0,visible,Smije?na majica,Izmamite osmijehe i odu?evljenje uz Smije?na majica ?ena mog mu?a je carica. Ovaj ?aljivi proizvod pravi je odabir za svakog tko cijeni dobru ?alu i originalnost!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2017/03/ena_mojega_mo_a_je_carica.jpg,,,,,,,,,1,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
906560,simple,0785,,?alica mojoj kceri,-1,0,visible,?alica,?alica mojoj kceri nije samo proizvod ? to je recept za dobro raspolo?enje! Iznenadite sebe ili druge originalnim poklonom punim duha i zabave.,,,taxable,,1,,,0,0,1,,,,0,,,"9,90","Darila za dan ?ena in materinski dan, Ideje za darila, Skodelice, Valentinovo",,,https://top-majice.hr/wp-content/uploads/2017/04/moji_h_erki_predogled.png,,,,,,,,,3,,0,Oce ali mama?,"Rad te imam - tvoj oce, Rada te imam - tvoja mama",1,1,,,,,,,,,,,,,,,,
906703,simple,0784,,Majica (komplet) king queen - dvobojni,-1,0,visible,Smije?na majica,Dosta vam je dosadnih poklona? Poklonite ne?to ?to se istice! Majica (komplet) king queen - dvobojni je kreativan i ?aljiv odabir za ljude sa stilom i humorom.,,,taxable,,1,,,0,0,1,,,,0,,,22,"?enske majice, Mo?ke majice, Puloverji za pare, Valentinovo",,,https://top-majice.hr/wp-content/uploads/2017/04/shirtmoggggckup2.gif,,,,,,,,,3,,1253432,Velikost crne MO?KE,"L, M, S, XL, XXL, XXXL",1,1,Velikost bele ?ENSKE,"L, M, S, XL",1,1,,,,,,,,,,,,
906773,simple,0786,,Majica za trudnice ku ku blizanci,-1,0,visible,Trudnicka majica sa smije?nim natpisom,?elite poklon koji ce izazvati salve smijeha? Majica za trudnice ku ku blizanci ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito u?ivanje!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90",Majice za nosecnice,,,https://top-majice.hr/wp-content/uploads/2017/04/kukudvojcka.png,,,,,,,,,1,,1252938,Barva majice,"Bela, Ciklama, Crna, Lime zelena, Oran?na, Rdeca",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,Velikost,"?enska L, ?enska M, ?enska XL, ?enska XXL",1,1,,,,,,,,
906775,simple,0787,,Smije?na majica primorac odlazi iz birtije,-1,0,visible,Smije?na majica,"Tra?ite ne?to posebno ?to garantira dobru atmosferu? Smije?na majica primorac odlazi iz birtije je va? savr?eni izbor za sve prilike, zabavan, duhovit i originalan.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2017/04/primorecgostilna.png,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
907745,simple,0788,,Smije?na majica ?tajerac odlazi iz birtije,-1,0,visible,Smije?na majica,?elite poklon koji ce izazvati salve smijeha? Smije?na majica ?tajerac odlazi iz birtije ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito u?ivanje!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2017/04/stajercgostilna.png,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
908613,simple,0789,,Smije?na majica dolenjac odlazi iz birtije,-1,0,visible,Smije?na majica,"?elite poklon koji ce biti hit veceri? Smije?na majica dolenjac odlazi iz birtije je zabavan, moderan i ba? ono ?to trebate da zacinite svaku situaciju.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2017/04/dolnjecgostilna.png,,,,,,,,,9,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
909660,simple,0790,,Smije?na majica mo?da izgleda da ni?ta ne radim,-1,0,visible,Smije?na majica,"?elite razveseliti dragu osobu? Uz Smije?na majica mo?da izgleda da ni?ta ne radim, smijeh i dobro raspolo?enje su zajamceni ? poklon koji ce se pamtiti!",,,taxable,,1,,,0,0,1,,,,0,,,"11,90",Mo?ke majice,,,https://top-majice.hr/wp-content/uploads/2017/04/zgledadanedelamnic.png,,,,,,,,,9,,1252539,Vrsta in velikost majice,"Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
909928,simple,0791,,Djecji bodi puna baterija,-1,0,visible,Djecji bodi,?elite poklon koji ce izazvati salve smijeha? Djecji bodi puna baterija ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito u?ivanje!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/baterija_polna_blue.jpg,,,,,,,,,1,,1253094,Velikost bodija,"0 - 3 mesece, 12 - 18 mesecev, 3 - 6 mesecev, 6 - 12 mesecev",1,1,Barva bodija,"Bela, Modra, Rdeca, Roza",1,1,Barva teksta na bodiju,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
910088,simple,0792,,Djecji bodi ?eli? biti moj kum - kuma,-1,0,visible,Djecji bodi,Djecji bodi ?eli? biti moj kum - kuma nije samo proizvod ? to je recept za dobro raspolo?enje! Iznenadite sebe ili druge originalnim poklonom punim duha i zabave.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/peter.png,,,,,,,,,1,,"12,530,941,252,958",Velikost bodija,"62, 68, 74, 80, 86",1,1,Boter ali botra?,"Boter, Botra",1,1,Vrsta bodija,"Dolg rokav, Kratek rokav",1,1,Barva teksta na bodiju,"Modro - crna, Roza - crna",1,1,,,,
910150,simple,0793,,"Djecji bodi dame, stigao sam",-1,0,visible,Djecji bodi,"?elite poklon koji ce izazvati salve smijeha? Djecji bodi dame, stigao sam ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito u?ivanje!",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/Otroski-bodi-dame-prispel-sem.png,,,,,,,,,1,,1253094,Velikost bodija,"0 - 3 mesece, 12 - 18 mesecev, 3 - 6 mesecev, 6 - 12 mesecev",1,1,Barva bodija,Bela,1,1,Barva teksta na bodiju,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
910237,simple,0794,,Djecji bodi hrana ulaz izlaz,-1,0,visible,Djecji bodi,"?elite razveseliti dragu osobu? Uz Djecji bodi hrana ulaz izlaz, smijeh i dobro raspolo?enje su zajamceni ? poklon koji ce se pamtiti!",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/Otroski-bodi-hrana-vstop-izstop.png,,,,,,,,,1,,1253094,Velikost bodija,"0 - 3 mesece, 12 - 18 mesecev, 3 - 6 mesecev, 6 - 12 mesecev",1,1,Barva bodija,"Bela, Modra, Rdeca, Roza",1,1,Barva teksta na bodiju,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
910406,simple,0795,,Djecji bodi dinosaur,-1,0,visible,Djecji bodi,?elite poklon koji ce izazvati salve smijeha? Djecji bodi dinosaur ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito u?ivanje!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/Otroski-bodi-dinozaver.png,,,,,,,,,1,,1253094,Velikost bodija,"0 - 3 mesece, 12 - 18 mesecev, 3 - 6 mesecev, 6 - 12 mesecev",1,1,Barva bodija,"Bela, Modra, Rdeca, Roza",1,1,Barva teksta na bodiju,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
911016,simple,0796,,Djecji bodi ja sam dokaz,-1,0,visible,Djecji bodi,"?elite poklon koji ce biti hit veceri? Djecji bodi ja sam dokaz je zabavan, moderan i ba? ono ?to trebate da zacinite svaku situaciju.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/jaz_sem_dokaz_da_bog_izpolnjuje_elje_red.jpg,,,,,,,,,1,,1253094,Velikost bodija,"0 - 3 mesece, 12 - 18 mesecev, 3 - 6 mesecev, 6 - 12 mesecev",1,1,Barva bodija,"Bela, Modra, Rdeca, Roza",1,1,Barva teksta na bodiju,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
911211,simple,0797,,Djecji bodi kapetan usranih gaca,-1,0,visible,Djecji bodi,Djecji bodi kapetan usranih gaca nije samo proizvod ? to je recept za dobro raspolo?enje! Iznenadite sebe ili druge originalnim poklonom punim duha i zabave.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/kapitan_usrane_gate_blue-1.jpg,,,,,,,,,1,,1253094,Velikost bodija,"0 - 3 mesece, 12 - 18 mesecev, 3 - 6 mesecev, 6 - 12 mesecev",1,1,Barva bodija,"Bela, Modra, Rdeca, Roza",1,1,Barva teksta na bodiju,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
911405,simple,0798,,Djecji bodi kapetanka usranih gaca,-1,0,visible,Djecji bodi,Dosta vam je dosadnih poklona? Poklonite ne?to ?to se istice! Djecji bodi kapetanka usranih gaca je kreativan i ?aljiv odabir za ljude sa stilom i humorom.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/kapitanka_usrane_gate_red-1.jpg,,,,,,,,,1,,1253094,Velikost bodija,"0 - 3 mesece, 12 - 18 mesecev, 3 - 6 mesecev, 6 - 12 mesecev",1,1,Barva bodija,"Bela, Modra, Rdeca, Roza",1,1,Barva teksta na bodiju,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
911406,simple,0799,,Djecji bodi tek sam stigao pa vec car,-1,0,visible,Djecji bodi,Djecji bodi tek sam stigao pa vec car nije samo proizvod ? to je recept za dobro raspolo?enje! Iznenadite sebe ili druge originalnim poklonom punim duha i zabave.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/komaj_sem_pri_el_pa_sem_e_car_white.jpg,,,,,,,,,1,,1253094,Velikost bodija,"0 - 3 mesece, 12 - 18 mesecev, 3 - 6 mesecev, 6 - 12 mesecev",1,1,Barva bodija,"Bela, Modra, Rdeca, Roza",1,1,Barva teksta na bodiju,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
911601,simple,0800,,Djecji bodi tek sam stigla pa vec carica,-1,0,visible,Djecji bodi,Djecji bodi tek sam stigla pa vec carica nije samo proizvod ? to je recept za dobro raspolo?enje! Iznenadite sebe ili druge originalnim poklonom punim duha i zabave.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/komajcarica.png,,,,,,,,,1,,1253094,Velikost bodija,"0 - 3 mesece, 12 - 18 mesecev, 3 - 6 mesecev, 6 - 12 mesecev",1,1,Barva bodija,"Bela, Modra, Rdeca, Roza",1,1,Barva teksta na bodiju,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
911796,simple,0801,,Djecji bodi legenda u nastajanju,-1,0,visible,Djecji bodi,?elite poklon koji ce izazvati salve smijeha? Djecji bodi legenda u nastajanju ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito u?ivanje!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/leendavnastajanju.png,,,,,,,,,1,,1253094,Velikost bodija,"0 - 3 mesece, 12 - 18 mesecev, 3 - 6 mesecev, 6 - 12 mesecev",1,1,Barva bodija,"Bela, Modra, Rdeca, Roza",1,1,Barva teksta na bodiju,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
912176,simple,0802,,Djecji bodi mali zmaj,-1,0,visible,Djecji bodi,Djecji bodi mali zmaj nije samo proizvod ? to je recept za dobro raspolo?enje! Iznenadite sebe ili druge originalnim poklonom punim duha i zabave.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/mali_zmaj_white.jpg,,,,,,,,,1,,1253094,Velikost bodija,"0 - 3 mesece, 12 - 18 mesecev, 3 - 6 mesecev, 6 - 12 mesecev",1,1,Barva bodija,"Bela, Modra, Rdeca, Roza",1,1,Barva teksta na bodiju,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
912204,simple,0803,,Djecji bodi mama bi se udala za mog tatu,-1,0,visible,Djecji bodi,?elite poklon koji ce izazvati salve smijeha? Djecji bodi mama bi se udala za mog tatu ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito u?ivanje!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/mami_bi_se_poro_ila_z_mojim_atijem_white.jpg,,,,,,,,,1,,"12,530,941,252,958",Velikost bodija,"0 - 3 mesece, 12 - 18 mesecev, 3 - 6 mesecev, 6 - 12 mesecev",1,1,Oci ali ati?,"Ati, Oci",1,1,Barva bodija,"Bela, Modra, Rdeca, Roza",1,1,Barva teksta na bodiju,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,
912633,simple,0804,,Djecji bodi mamin mali pra?cic,-1,0,visible,Djecji bodi,"Tra?ite ne?to posebno ?to garantira dobru atmosferu? Djecji bodi mamin mali pra?cic je va? savr?eni izbor za sve prilike, zabavan, duhovit i originalan.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/mamin_mali_pujsek_white.jpg,,,,,,,,,1,,1253094,Velikost bodija,"0 - 3 mesece, 12 - 18 mesecev, 3 - 6 mesecev, 6 - 12 mesecev",1,1,Barva bodija,"Bela, Modra, Rdeca, Roza",1,1,Barva teksta na bodiju,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
912802,simple,0805,,Djecji bodi najbolja beba - cinjenica,-1,0,visible,Djecji bodi,"Tra?ite ne?to posebno ?to garantira dobru atmosferu? Djecji bodi najbolja beba - cinjenica je va? savr?eni izbor za sve prilike, zabavan, duhovit i originalan.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/najbolj_i_dojen_ek_red.jpg,,,,,,,,,1,,1253094,Velikost bodija,"0 - 3 mesece, 12 - 18 mesecev, 3 - 6 mesecev, 6 - 12 mesecev",1,1,Barva bodija,"Bela, Modra, Rdeca, Roza",1,1,Barva teksta na bodiju,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
913126,simple,0806,,Djecji bodi obri?i mi guzu,-1,0,visible,Djecji bodi,"Tra?ite ne?to posebno ?to garantira dobru atmosferu? Djecji bodi obri?i mi guzu je va? savr?eni izbor za sve prilike, zabavan, duhovit i originalan.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/obri_i_mi_rit_blue.jpg,,,,,,,,,1,,1253094,Velikost bodija,"0 - 3 mesece, 12 - 18 mesecev, 3 - 6 mesecev, 6 - 12 mesecev",1,1,Barva bodija,"Bela, Modra, Rdeca, Roza",1,1,Barva teksta na bodiju,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
913208,simple,0807,,Djecji bodi upravo sam se ukakao,-1,0,visible,Djecji bodi,Izmamite osmijehe i odu?evljenje uz Djecji bodi upravo sam se ukakao. Ovaj ?aljivi proizvod pravi je odabir za svakog tko cijeni dobru ?alu i originalnost!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/pravkar_sem_se_v_hla_e_red.jpg,,,,,,,,,1,,1253094,Velikost bodija,"0 - 3 mesece, 12 - 18 mesecev, 3 - 6 mesecev, 6 - 12 mesecev",1,1,Barva bodija,"Bela, Modra, Rdeca, Roza",1,1,Barva teksta na bodiju,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
913408,simple,0808,,Djecji bodi tattoo,-1,0,visible,Djecji bodi,"?elite poklon koji ce biti hit veceri? Djecji bodi tattoo je zabavan, moderan i ba? ono ?to trebate da zacinite svaku situaciju.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/samo_e_18_let_do_mojega_prvega_tattooja.jpg,,,,,,,,,1,,1253094,Velikost bodija,"62, 74, 80, 86",1,1,Bodi,"Dolg rokav, Kratek rokav",1,1,Barva bodija,Bela,1,1,Barva teksta na bodiju,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,
913600,simple,0809,,Djecji bodi strucnjak za sise,-1,0,visible,Djecji bodi,Dosta vam je dosadnih poklona? Poklonite ne?to ?to se istice! Djecji bodi strucnjak za sise je kreativan i ?aljiv odabir za ljude sa stilom i humorom.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","Ideje za darila, Otro?ki bodiji",,,https://top-majice.hr/wp-content/uploads/2017/04/strokovnjak_za_jo_ke_blue.jpg,,,,,,,,,1,,1253094,Velikost bodija,"0 - 3 mesece, 12 - 18 mesecev, 3 - 6 mesecev, 6 - 12 mesecev",1,1,Barva bodija,"Bela - dolg rokav, Modra, Rdeca, Roza",1,1,Barva teksta na bodiju,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
